"correlation","pValue"
0.298085790847461,9.71979329392432e-22
0.301959145978997,2.77386304113247e-22
0.289777704712849,1.34282741425698e-20
0.297881031634785,1.03804273176719e-21
0.300691184556655,4.19048256634396e-22
0.289403139674439,1.508514473131e-20
0.298142409789394,9.54456637084999e-22
0.302004877371684,2.73278826308237e-22
0.290148369033766,1.19658203484379e-20
0.297798729902244,1.06582903102296e-21
0.300587671815037,4.3336366864361e-22
0.289359212383832,1.52922137923088e-20
0.297952780493959,1.01440384209437e-21
0.301594023186096,3.12444281770274e-22
0.289812898930346,1.32821554707748e-20
0.289987004791264,1.15124377791678e-20
0.289567704328519,1.31186467830069e-20
0.280155354952085,2.32408915128404e-19
0.287525046608605,2.47089251060981e-20
0.289945153321154,1.16636134778433e-20
0.290561367028744,9.62309154754086e-21
0.292110615736695,5.92143366239522e-21
0.292258984779016,5.65147799349857e-21
0.282561367357029,1.12631438857685e-19
0.289952641740651,1.16364206330204e-20
0.292760462792924,4.82591331597622e-21
0.292767696789072,4.81492124418773e-21
0.296433612779836,1.5033230711672e-21
0.295286757266658,2.16768297903871e-21
0.287059512768132,2.85236290607338e-20
0.294500794083784,2.7829609996766e-21
0.296057431812306,1.69537944940124e-21
0.296598687309773,1.42598574021506e-21
0.296575199263618,1.43674522903892e-21
0.295477947497405,2.03961703641064e-21
0.2875211197921,2.47388938393167e-20
0.294599662680144,2.69696762411271e-21
0.296095795796943,1.67473261169636e-21
0.297294509414334,1.14094883938558e-21
0.296203933018092,1.61786212859067e-21
0.295479249569066,2.03877100310088e-21
0.287329781397129,2.62434410295517e-20
0.294404358763323,2.86944481167259e-21
0.295802596868662,1.83905361206806e-21
0.297450592238055,1.08518815102751e-21
0.296752471645105,1.49006490678802e-21
0.295503305931097,2.21900805302968e-21
0.281876913918665,1.50611829231137e-19
0.294262495750954,3.28936189652373e-21
0.293865074009128,3.72982923212564e-21
0.281617260701398,1.62852429118472e-19
0.298380230607155,8.84200047399507e-22
0.297740534528263,1.08591879373176e-21
0.284024001953531,7.86809169110885e-20
0.296939587000693,1.40353910409035e-21
0.297145051505738,1.31423794089392e-21
0.284220959972271,7.41102820014944e-20
0.302279410829471,2.49854351962027e-22
0.301752362286463,2.96733658455626e-22
0.288749443966453,1.8473634219078e-20
0.300837363773516,3.99624724806836e-22
0.300813324630622,4.02756676520124e-22
0.288576861378898,1.94871151660105e-20
0.302572870565656,2.27006684279269e-22
0.302033301637396,2.70756175501607e-22
0.289226555656119,1.59347258228582e-20
0.301284361352258,3.45582080597252e-22
0.300982203460997,3.81257069787304e-22
0.28908764437355,1.66360948277157e-20
0.302127203734293,2.62584819305703e-22
0.300865185567395,3.96029977941351e-22
0.289399686071687,1.51013239439416e-20
0.300795919442028,4.05039443317184e-22
0.300370769992165,4.64945620467446e-22
0.288995760604558,1.71166745175921e-20
0.291469719425731,7.24144878463616e-21
0.289948372778762,1.16519149194806e-20
0.280147497896749,2.32956623675608e-19
0.286984226261491,2.91929006159685e-20
0.288093478391539,2.0728260643944e-20
0.290183315032221,1.08287489176694e-20
0.294031006799552,3.23002209572835e-21
0.291996545896429,6.13760355850937e-21
0.282681327188053,1.08615968040397e-19
0.290607864542029,9.48427689131135e-21
0.291202925217247,7.87303539700173e-21
0.292571993889893,5.12118812050542e-21
0.298026017137083,9.01910386477167e-22
0.296161403778405,1.63999746918469e-21
0.286900462182952,2.99557591471477e-20
0.29449582907376,2.78735012004176e-21
0.294997730851013,2.37650372460325e-21
0.296223728690978,1.60765989632683e-21
0.298346586948848,8.13440834844667e-22
0.296434854118837,1.50272632322959e-21
0.287463706663804,2.51811787851007e-20
0.294650470748427,2.6538022275217e-21
0.29516143802039,2.25590178610302e-21
0.297017178005863,1.24709290316989e-21
0.298397869562688,8.00106745913889e-22
0.295506785800721,2.02096002404288e-21
0.287334574017428,2.6204675126748e-20
0.294704964450441,2.60826374231597e-21
0.294832192563827,2.50492598314663e-21
0.297252258194244,1.15652373560117e-21
0.290628094921026,1.03043338698295e-20
0.292026513187064,6.65360479140679e-21
0.281352295940422,1.76354515234309e-19
0.292553526830561,5.63886318579483e-21
0.295569743023044,2.17261008426843e-21
0.281447355783864,1.7138799223507e-19
0.293956204222461,3.62394657117763e-21
0.296986617035147,1.38258377255702e-21
0.284592710771524,6.61858246582018e-20
0.297348377905477,1.23139619879392e-21
0.298530878008296,8.42365081091249e-22
0.285448466171806,5.09831286743913e-20
0.298917959152425,7.43628023119422e-22
0.300130659960294,5.02562798791901e-22
0.289570980174312,1.43191410000624e-20
0.300928398572492,3.87980789902473e-22
0.302000477559421,2.73671379202464e-22
0.290166514904386,1.18984123564891e-20
0.299489229119352,6.18438311141555e-22
0.300314964400708,4.73432354956901e-22
0.290088559005563,1.21906818218445e-20
0.301168977640862,3.58798078968438e-22
0.302328484746276,2.45881350690457e-22
0.29077127229644,9.85415112427634e-21
0.298398892559982,8.78908266062231e-22
0.300056584152998,5.14763608477649e-22
0.290055954278978,1.23150138803291e-20
0.300310560898547,4.74108503006339e-22
0.30260657709125,2.24518384189209e-22
0.290046394963718,1.235170326563e-20
0.290239324870957,1.06411426918476e-20
0.287174635749017,2.75293997837111e-20
0.279865008675979,2.53517451998398e-19
0.287594432662163,2.4185255355818e-20
0.290257194916306,1.05819644863452e-20
0.290341129755261,1.03083251091135e-20
0.293338197997891,4.02159370810413e-21
0.291626077681797,6.89483037978912e-21
0.283310313013889,8.97639681472267e-20
0.290356534831339,1.02588666042393e-20
0.292589162508428,5.09356759175703e-21
0.293553656389199,3.75683417690206e-21
0.297553431739324,1.0499286909107e-21
0.29499499993506,2.37856863154629e-21
0.288015714645474,2.12329369827895e-20
0.294872835742551,2.47277472244329e-21
0.296195964076792,1.62198716474035e-21
0.297703449167318,1.00051410928019e-21
0.297930452950179,9.30076790851805e-22
0.29510326307536,2.29805016962162e-21
0.288554055738086,1.79729519482452e-20
0.295324828879594,2.14156350892245e-21
0.296430910090442,1.50462314259729e-21
0.298391183228715,8.01832955221051e-22
0.297488127050616,1.07218549661132e-21
0.294959926029381,2.40524683514889e-21
0.288211314896892,1.99859977260896e-20
0.295229532902517,2.20753532182013e-21
0.296829859721589,1.32424578253796e-21
0.297997797589977,9.10138924140889e-22
0.290991039367173,9.20065876486253e-21
0.292491410761672,5.75002544253926e-21
0.280757320802851,2.108274525046e-19
0.293232382731736,4.5540517334667e-21
0.295265001450535,2.39362720360771e-21
0.281026562216775,1.9447393192421e-19
0.294436424034923,3.11314453920407e-21
0.296900552079902,1.42117001867504e-21
0.283898866926098,8.17281533756714e-20
0.296566478538809,1.58128820007836e-21
0.297903287977749,1.03065237249449e-21
0.284910189684703,6.00845777103594e-20
0.298967530118836,7.31839504083262e-22
0.300779489966997,4.07205966657613e-22
0.289053510236294,1.68130514208803e-20
0.301292071539321,3.44716304885685e-22
0.302317855711045,2.46736541949248e-22
0.28969204659095,1.37905716933803e-20
0.299384089085127,6.39800371592164e-22
0.301092456521881,3.67836895053642e-22
0.289469575544289,1.477721972247e-20
0.301684853195112,3.03334199865394e-22
0.302592271926265,2.25571118289441e-22
0.290173974491632,1.18708104496352e-20
0.299342699356084,6.48408350463219e-22
0.3003962897552,4.61114907168544e-22
0.289193759799102,1.60976344319567e-20
0.300880441200022,3.94072437077736e-22
0.302129057932801,2.62425945072085e-22
0.289485518831887,1.47042519049673e-20
0.289963067399621,1.159866592506e-20
0.287642468472767,2.38291520242458e-20
0.279569687781153,2.769260568409e-19
0.288242600382965,1.97933752166974e-20
0.289909029389873,1.17956747470339e-20
0.290163487112626,1.08959424745082e-20
0.293833238091991,3.43879150312302e-21
0.291550116186409,7.06112759591637e-21
0.282865704333187,1.02717999588764e-19
0.291367408486271,7.47750776405005e-21
0.292150504550759,5.84762984851723e-21
0.293262892268235,4.11840931692157e-21
0.298708609205242,7.23806813292531e-22
0.295639492168935,1.93725474826774e-21
0.287749161902665,2.30566105700102e-20
0.295438907517604,2.06514530619122e-21
0.296477876848678,1.48218798273554e-21
0.297502051504314,1.06740107996319e-21
0.298589119008078,7.52256480108657e-22
0.295864902476891,1.80285301905101e-21
0.288230952456262,1.98648756105617e-20
0.295630498347315,1.94281784408346e-21
0.296662727525446,1.39705259584853e-21
0.298124880384643,8.73658340035848e-22
0.297755257527346,9.83988256202624e-22
0.295280860165621,2.17175679481924e-21
0.287673449960629,2.36022277099768e-20
0.295438641707562,2.06532019659968e-21
0.296321131427021,1.55837892953875e-21
0.297856463035194,9.52479633185292e-22
0.295199511137026,2.4439478469243e-21
0.293755890894372,3.86071572128773e-21
0.281282413871576,1.80095879073771e-19
0.294534562298569,3.01786324435565e-21
0.29382822128889,3.7735100748747e-21
0.281573733260696,1.64998315173986e-19
0.299919594342934,5.38102672542677e-22
0.298173466561373,9.44977944267949e-22
0.285037009596869,5.78055910070114e-20
0.297879759437331,1.03846675087519e-21
0.298249431183399,9.22183214644623e-22
0.285543790831345,4.95196014940314e-20
0.304276598963933,1.298074425288e-22
0.300256511998932,4.82485714684113e-22
0.289569898856511,1.43239509444214e-20
0.301859654053014,2.86534297100581e-22
0.301120067233233,3.64549817632852e-22
0.28980094147152,1.33316233165375e-20
0.30464873963659,1.14832364106107e-22
0.300633879922882,4.26914531654488e-22
0.290110873259586,1.21063056105148e-20
0.302153321757243,2.60355667980206e-22
0.30131257301298,3.42424608472939e-22
0.290455483149058,1.08741236377755e-20
0.303915242428984,1.46190295457201e-22
0.299278729100121,6.61938039016137e-22
0.29029180472,1.14431081402724e-20
0.301455067342741,3.26906912787165e-22
0.300304153542167,4.75094042731911e-22
0.289942957641124,1.27556699063556e-20
0.291784277675043,6.56080715628993e-21
0.28852442402778,1.81387793082146e-20
0.279496479318856,2.83051126214964e-19
0.286770533353357,3.11781446522718e-20
0.288422001121951,1.87236826054713e-20
0.289600894084247,1.29838262651202e-20
0.294889639492422,2.45960130759691e-21
0.292318797331319,5.54611945653741e-21
0.283132086573749,9.47508192402187e-20
0.290153198570944,1.09309706775132e-20
0.29230439395785,5.57131203215924e-21
0.293041452044676,4.416633271246e-21
0.298634929973137,7.41221005069526e-22
0.294661692887263,2.64436053056276e-21
0.28750794554236,2.48396995755144e-20
0.295345405490333,2.12757632976176e-21
0.295347713498897,2.12601307378793e-21
0.296963500296297,1.26873612513343e-21
0.299018805765106,6.54817711231693e-22
0.294988938405636,2.3831582232218e-21
0.288118210260569,2.0570249587965e-20
0.29554580680999,1.99598335040279e-21
0.295487726745639,2.03327134502372e-21
0.297729572435536,9.92147317409775e-22
0.29939569835934,5.79686626420717e-22
0.293886499772649,3.38129091598694e-21
0.287842962312992,2.23978787773467e-20
0.295354379926582,2.12150414885626e-21
0.294780173557692,2.54667915212402e-21
0.297429000028517,1.09273847619967e-21
0.291786212995057,7.17422734915671e-21
0.294399031157842,3.1502252081235e-21
0.279159643882973,3.39793515814551e-19
0.293456740855555,4.24302004169562e-21
0.293428250390525,4.28132299741405e-21
0.28280598209435,1.13799683311735e-19
0.293854025094565,3.74287263324637e-21
0.296603555288668,1.56267362549122e-21
0.281309264314766,1.78649180803209e-19
0.295782851039654,2.03015164573692e-21
0.294841291230515,2.73824679814554e-21
0.284817704414621,6.18022438619221e-20
0.298917407967181,7.43760149821388e-22
0.299456269959893,6.25057910912881e-22
0.28523064272139,5.44894998806447e-20
0.29963309671612,5.90345239103629e-22
0.298138666728052,9.55605361951503e-22
0.288162995120248,2.21465463666765e-20
0.298760653742644,7.8229299454526e-22
0.299318557107858,6.5348202855089e-22
0.285512708814341,4.9992192248014e-20
0.299679622692043,5.81532765628661e-22
0.297877990345794,1.03905666747137e-21
0.288570495583059,1.95255291229947e-20
0.297946102072568,1.0165815292319e-21
0.299323938265032,6.52347751557759e-22
0.285139343289087,5.60289907018712e-20
0.299107939949914,6.9944124609488e-22
0.297681770727004,1.10658424044571e-21
0.28835193269167,2.08907486957082e-20
0.290142703565499,1.09668163342689e-20
0.289978872638835,1.15416605037261e-20
0.276161330236137,7.61533686613482e-19
0.289939753963389,1.1683259183632e-20
0.288568606505558,1.78920704858976e-20
0.292134139432057,5.87779869760199e-21
0.290914027741189,8.61834965193948e-21
0.291915774751183,6.29536373825024e-21
0.278387967285489,3.93895290599435e-19
0.291587022235676,6.97984297498712e-21
0.289761891076374,1.23490019825887e-20
0.293844012983412,3.42708169667617e-21
0.295204740590376,2.22502509230615e-21
0.294927605708527,2.43009208323429e-21
0.28206057429409,1.31037105049039e-19
0.29590092917753,1.78224297364632e-21
0.29316950582055,4.24167169780779e-21
0.297364254080397,1.1156911724738e-21
0.295375460544592,2.10730805711081e-21
0.294788030203369,2.5403292170188e-21
0.282288185985718,1.22330381967335e-19
0.295920657734489,1.77105550356471e-21
0.292911745328198,4.60111525414143e-21
0.297598524068454,1.03482752632733e-21
0.294905072631569,2.44756346157047e-21
0.294893078681197,2.45691368820618e-21
0.281830021776435,1.40479143107752e-19
0.295200670952988,2.22790906927641e-21
0.29259006422005,5.09212100865752e-21
0.297677030677942,1.00904632844366e-21
0.293509891579663,4.17246575839179e-21
0.294342465579406,3.20714891852278e-21
0.278452228373877,4.19338903679485e-19
0.294618693965046,2.93847748985429e-21
0.29368158699282,3.95237272986846e-21
0.2816920073483,1.59231494400008e-19
0.29481989887044,2.75688919697008e-21
0.296717136507312,1.50698615214988e-21
0.280574252223087,2.22714167066538e-19
0.296492300729271,1.61918935031957e-21
0.295297036116673,2.36938683624449e-21
0.283866443045002,8.25365371190826e-20
0.298549954961485,8.37208860147703e-22
0.300069169024606,5.12670351579156e-22
0.284663576409015,6.47730352536618e-20
0.300468472697525,4.50447706082924e-22
0.298656384203191,8.09009591961679e-22
0.287633397522,2.60774981649531e-20
0.298612610204941,8.20492431670651e-22
0.300107035764701,5.06422515768819e-22
0.284919438198184,5.9915424411454e-20
0.300374762986915,4.64344173069817e-22
0.298481372302773,8.55892527553902e-22
0.288042823557078,2.29837480218385e-20
0.297982436427733,1.00478921904597e-21
0.299401354463108,6.36243081683341e-22
0.28441318860056,6.99023229529735e-20
0.299574848735795,6.01564135526393e-22
0.297682815824825,1.10621334044101e-21
0.287744778043505,2.51973444706827e-20
0.290785900633744,8.97080216390428e-21
0.289627122343247,1.28782524298806e-20
0.276225153446931,7.47341381508755e-19
0.290067820123732,1.12259702374083e-20
0.288698018538253,1.7188351280873e-20
0.291910102479279,6.30659192767427e-21
0.293007315115929,4.46446581258359e-21
0.291720471530819,6.69356000691057e-21
0.278434584615425,3.88470918208897e-19
0.291769872578645,6.59054884414743e-21
0.290085061846705,1.11657701325919e-20
0.29360115933185,3.70081902494874e-21
0.296633533593787,1.41016968205445e-21
0.295240270088538,2.20000295682991e-21
0.282145723671477,1.27710598194973e-19
0.295618059887557,1.95053761481655e-21
0.293322789356223,4.04121895043958e-21
0.297162017350042,1.19049551350147e-21
0.296976940717403,1.26328228845044e-21
0.29527443442217,2.17620441385477e-21
0.282381062215733,1.18943885498503e-19
0.295576011296792,1.97685951718789e-21
0.293146781598258,4.27221263571655e-21
0.297385942759319,1.10794989974495e-21
0.296490247767372,1.47633380339647e-21
0.294660710154241,2.64518602164363e-21
0.281858229754297,1.39288823614399e-19
0.295282705724405,2.17048103983123e-21
0.292458344572401,5.30779125280037e-21
0.297447291357419,1.08633905150415e-21
0.296801839136772,1.46673768788224e-21
0.293420342677574,4.29201462817345e-21
0.278838171216188,3.73904244734001e-19
0.292806123039737,5.20826600636626e-21
0.2929967664121,4.90493230444663e-21
0.283890677474681,8.19315902398594e-20
0.300209855006085,4.89834713598999e-22
0.296807881013997,1.46390765760046e-21
0.281121626367386,1.89004052008165e-19
0.295264541879106,2.39397673339411e-21
0.295181743201037,2.45777938471871e-21
0.286259624731699,3.97770011625677e-20
0.303536285369231,1.65567004060941e-22
0.299756329919722,5.67286571846764e-22
0.284938148706884,5.95746488979259e-20
0.298649147890228,8.10896816727924e-22
0.298465350542918,8.60316267765587e-22
0.289850786381049,1.31266091158034e-20
0.303572063517751,1.63634067636865e-22
0.299814207665094,5.56766146101885e-22
0.285357752836762,5.24154586239876e-20
0.298707274385215,7.95859461550464e-22
0.29837074254786,8.86902535823779e-22
0.290280182715389,1.14846085075906e-20
0.303039401457755,1.94863112501145e-22
0.298750985325882,7.84733185038401e-22
0.285058036862284,5.74360594735567e-20
0.298209545183399,9.3408325719389e-22
0.297577763394834,1.14411694838418e-21
0.289979330894216,1.2612151751612e-20
0.294205058535903,3.05667606699546e-21
0.2888248398115,1.65252457130463e-20
0.277143639676939,5.69775808658911e-19
0.288295041413809,1.94746012667023e-20
0.288000692883401,2.13318146171945e-20
0.292699794880576,4.91907889571474e-21
0.295843815401499,1.81502547227685e-21
0.291819778514708,6.48807436278335e-21
0.27952203854265,2.80897652615166e-19
0.290306296258128,1.04210287419717e-20
0.289878923628552,1.19068617192988e-20
0.294574919695371,2.71823902376233e-21
0.299944717434786,4.85237271743536e-22
0.294908864145434,2.44461499529272e-21
0.282915593453659,1.01177185749352e-19
0.293411104212796,3.93000520159484e-21
0.293286646535367,4.08762413913512e-21
0.297881131895777,9.44951733629941e-22
0.300151348124426,4.53775526617741e-22
0.294961628116703,2.40394538421719e-21
0.283211603173886,9.24930160221662e-20
0.293207437066449,4.19117234625687e-21
0.293193703558941,4.20938736888194e-21
0.29816872500833,8.61410430215268e-22
0.299303342719798,5.97269112626856e-22
0.294120712786591,3.13950107010946e-21
0.282782539221199,1.05338154482133e-19
0.292413804136042,5.3827403741595e-21
0.292665125560879,4.97311442314403e-21
0.298306329296946,8.24061885940295e-22
0.290718604315459,1.00174476715896e-20
0.291165429201953,8.71270761273809e-21
0.278631230075593,3.97626511678087e-19
0.292094642252496,6.51291137907012e-21
0.291210304052513,8.59133548281967e-21
0.282500602009698,1.2479579060466e-19
0.295576784923538,2.16774871745714e-21
0.295671255167417,2.10356075021366e-21
0.282648438525642,1.19347514367328e-19
0.295804959873606,2.01591136080319e-21
0.295358200342996,2.32377575268291e-21
0.286201391516606,4.04932267512409e-20
0.299459131486637,6.24480430905675e-22
0.299685722742968,5.80387035282448e-22
0.286902452143897,3.26554836180724e-20
0.300163718309822,4.9721047369821e-22
0.299562122827969,6.04043111971219e-22
0.290126488965917,1.20476015574111e-20
0.298909192919021,7.45732160836752e-22
0.29956994290871,6.02518586272294e-22
0.28725883324191,2.92659085051745e-20
0.300306129602528,4.74789881768088e-22
0.299466204847784,6.23055228107465e-22
0.290598794181282,1.0398934400942e-20
0.297681617646336,1.10663857832374e-21
0.298030065881586,9.89535520402024e-22
0.286800419147016,3.36953431932929e-20
0.299303905046927,6.56580373722421e-22
0.298325407745652,8.99928315408847e-22
0.289954693764641,1.27091873312877e-20
0.29165583583217,6.83074231118041e-21
0.286901658594589,2.99447258808441e-20
0.275348215063847,9.67361391404684e-19
0.287143042149018,2.77987927084423e-20
0.286436133876445,3.45552220580762e-20
0.291091337836146,8.15305384571866e-21
0.293995799065162,3.26624977318051e-21
0.290923686892987,8.59234031518438e-21
0.279127858035226,3.15981492139549e-19
0.291074588500212,8.19592490066029e-21
0.2902417210185,1.06331887151941e-20
0.294248062739039,3.01528154166589e-21
0.297556723981399,1.04881881035105e-21
0.29513778867529,2.27294310073796e-21
0.283252086150936,9.13640136309455e-20
0.295360828642404,2.11715146288527e-21
0.294363968418146,2.9064508342619e-21
0.298128832790046,8.72547225420711e-22
0.297435460302227,1.09047403581677e-21
0.294952577441236,2.41087370812545e-21
0.283391945083203,8.75672127777563e-20
0.295295850446384,2.16141604455382e-21
0.294186674298927,3.07454293098638e-21
0.298287630412645,8.29041631911027e-22
0.296612179896008,1.41984103656002e-21
0.293528891737433,3.78636764099944e-21
0.28282386366011,1.0402807040132e-19
0.29459781043562,2.69855427963304e-21
0.293171149599745,4.23947086867332e-21
0.297881626667721,9.44801352768339e-22
0.292247282729068,5.93424545224842e-21
0.290772367977019,9.42041181124931e-21
0.279095506665494,3.32414901065277e-19
0.293550961557667,3.93530376175364e-21
0.291707697505084,7.02956610551898e-21
0.284403794163013,6.71737050278589e-20
0.29599337800969,1.8125025662914e-21
0.295263022395888,2.28719650741431e-21
0.282288258061615,1.27577760070457e-19
0.297028439897824,1.30198405425657e-21
0.295695818882598,1.99284295814534e-21
0.287775330329164,2.3893159353652e-20
0.300545665126151,4.18788434905518e-22
0.299621637409572,5.65029008198074e-22
0.286869314914745,3.15872279955828e-20
0.301791630292059,2.79159546862795e-22
0.299936666528112,5.10242685775184e-22
0.291929673184121,6.55669778741544e-21
0.300793610577165,3.86376771290997e-22
0.29968603814784,5.53375942592161e-22
0.287193795414449,2.85852603710371e-20
0.301922580863024,2.67479262883156e-22
0.299867166642152,5.21859228118577e-22
0.292317103407285,5.805439663101e-21
0.29996553257575,5.0549330168524e-22
0.299021966083319,6.85859261510201e-22
0.286608259122659,3.42265037814461e-20
0.300570454341142,4.15430705024767e-22
0.298907258522711,7.11724179222422e-22
0.291822536747152,6.78087041670156e-21
0.28985814807154,1.19841929473972e-20
0.28610072100933,3.83046940094886e-20
0.275344606719519,9.68387212025708e-19
0.287923440647674,2.18475344478775e-20
0.286332805617103,3.56699379145417e-20
0.290923183584387,8.59369366569904e-21
0.293157560652234,4.25769881023471e-21
0.290714998423107,9.1719171968012e-21
0.278877422629193,3.40480957319054e-19
0.291073198596796,8.19949243619928e-21
0.290457020826061,9.94195183907404e-21
0.293867586899321,3.40159945592642e-21
0.29756393084696,1.04639327543379e-21
0.295071177729657,2.32162811625398e-21
0.283194701443855,9.29684398058688e-20
0.295301297527603,2.15767054015171e-21
0.294651218775588,2.65317184392858e-21
0.297830161538528,9.60570996211878e-22
0.297798683671133,9.70344104703135e-22
0.295056727431322,2.3323248039964e-21
0.283342231406685,8.88986308240255e-20
0.295367512858106,2.11264913013782e-21
0.294494432818305,2.78858565535023e-21
0.297984482137608,9.14047283810924e-22
0.297362639027261,1.11626976095957e-21
0.294408724566241,2.86547279351434e-21
0.282521487704901,1.13998513936554e-19
0.29497425149938,2.39431496638145e-21
0.293553832353359,3.75662514415453e-21
0.29767899147453,1.00841060029559e-21
0.296071189662647,1.76806528309016e-21
0.290166214967013,1.13818349146414e-20
0.278173760997913,4.3726509846586e-19
0.29081212598017,9.30411678726844e-21
0.289695986552807,1.3176434695787e-20
0.283691561355079,8.34168886837457e-20
0.299493537882913,5.88933475075572e-22
0.294439261803209,2.97097122729065e-21
0.281586538241052,1.5763409515761e-19
0.294328291965004,3.07731991020001e-21
0.294378728620378,3.02852551338402e-21
0.287164220974274,2.88467808868697e-20
0.30422960715433,1.25518421812097e-22
0.29753095880243,1.10825857355296e-21
0.285878721873317,4.28116214040649e-20
0.298583819171161,7.89958007096152e-22
0.297872249339091,9.93218819360996e-22
0.291248917310493,8.11616399306786e-21
0.30492078033893,9.99286571316737e-23
0.297847425526655,1.00117272717317e-21
0.28628271567936,3.78243372712898e-20
0.298582255761507,7.90356073782976e-22
0.298019069863088,9.4743572936931e-22
0.291727743247337,6.9855155128928e-21
0.303629837572027,1.52902665635951e-22
0.297423312628225,1.14720253240481e-21
0.285990181448113,4.13742359721383e-20
0.29759598758254,1.08536836953829e-21
0.296868405187541,1.37043312293176e-21
0.291081651857948,8.55225772833818e-21
0.292333356625836,5.52076847610993e-21
0.285891486902861,4.08441231479711e-20
0.275974288815381,8.04674301608516e-19
0.285855212622971,4.1300968266805e-20
0.284509687462981,6.2322488103423e-20
0.29145142544601,7.28311091109087e-21
0.296374609196384,1.53195940253728e-21
0.290296017562587,1.04545172383255e-20
0.279889721814282,2.5164948314527e-19
0.289400643818208,1.38185341392924e-20
0.289295843752592,1.42762674398947e-20
0.294750140492013,2.57109742750767e-21
0.300683826933858,3.81688540104553e-22
0.293365854417862,3.98660481920615e-21
0.283693313722128,7.99070397051145e-20
0.294239983471913,3.02301593608396e-21
0.292749563324901,4.84252188591727e-21
0.298334809047549,8.16534090076551e-22
0.300426661518755,4.14967739789691e-22
0.293609952630008,3.69054086411672e-21
0.283874174580193,7.56314740880588e-20
0.294281992066358,2.98301331256915e-21
0.292805627958557,4.75768814599929e-21
0.298538207849112,7.64711021659401e-22
0.299898254585986,4.92603229618438e-22
0.293333353189235,4.02775414221953e-21
0.283332073596396,8.91731218448518e-20
0.293787393434238,3.48905725236104e-21
0.291835075225878,6.45698098031677e-21
0.298193227595298,8.54639720200325e-22
0.27833275403646,1.92068677744373e-19
0.281772631075713,6.72821631698739e-20
0.275016448294943,5.20709655421668e-19
0.281452930555083,7.42180720469742e-20
0.282480478966241,5.41202950245839e-20
0.281712688604163,6.85319858609003e-20
0.283015783356126,4.58864113659898e-20
0.285564250435282,2.08116487604151e-20
0.278501592905719,1.8249293032861e-19
0.285019742941946,2.46587413875275e-20
0.285895796731243,1.87660695212987e-20
0.285140011212927,2.37527670734306e-20
0.28643740890872,1.58431384680985e-20
0.288561864692153,8.1256803580023e-21
0.282279465725013,5.75751515137449e-20
0.288701322034271,7.77566356388295e-21
