"correlation","pValue"
0.294167090632076,3.09368891642245e-21
0.287848112029881,2.440702722166e-20
0.290206779276601,1.17501747344896e-20
0.277433576735513,5.67075036773717e-19
0.288694028326412,1.8793254247919e-20
0.292899526769163,5.05740499408339e-21
0.27956406020585,3.0121237386028e-19
0.289759674788591,1.35037439520065e-20
0.293325423837499,4.42242560091013e-21
0.27942778999338,3.13703600297864e-19
0.289717606212243,1.36814669681759e-20
0.29602378938231,1.88017763135838e-21
0.282315206122861,1.31976125821935e-19
0.294557439556037,2.99606923400258e-21
0.296050740536329,1.86409777263448e-21
0.284053993415973,7.79673946739421e-20
0.293332204716763,4.41298084003678e-21
0.299165801696996,6.8650619094177e-22
0.28665885129791,3.51924354354284e-20
0.294761483070848,2.80843652453161e-21
0.296218050337598,1.76727105303138e-21
0.284296419221913,7.24294562837418e-20
0.293327075794983,4.42012283142745e-21
0.299137142979718,6.9288306718284e-22
0.286929173520739,3.23884296964533e-20
0.294798597979604,2.77557640529537e-21
0.296403226649592,1.66588879748075e-21
0.284315095792462,7.20192839337119e-20
0.29332583795627,4.42184822296633e-21
0.298963214814161,7.32858352309743e-22
0.28648545357871,3.71158069981121e-20
0.286151875126892,3.77079419258253e-20
0.283867045048666,7.57956607986343e-20
0.277783147744912,4.71422345838919e-19
0.282876971370333,1.02368008594992e-19
0.28630011426173,3.60299502901717e-20
0.28828707706124,1.95226858732944e-20
0.288285987607423,1.95292725319252e-20
0.286957045889823,2.94383130693162e-20
0.280249646102829,2.25934222276832e-19
0.285563086740976,4.51686318773797e-20
0.289415217644607,1.37560386132894e-20
0.290736433873419,9.1106503655996e-21
0.292500337537743,5.23807290472088e-21
0.28974623450186,1.24093672763784e-20
0.284728980194986,5.82893480055853e-20
0.290041761189709,1.13175645332898e-20
0.292453029282383,5.31668097177097e-21
0.294401928597927,2.87165813713136e-21
0.292505930523203,5.22885571187556e-21
0.289894560341747,1.18489834983029e-20
0.284992852505465,5.37765275246422e-20
0.289932901051828,1.17082407291417e-20
0.292417630573441,5.37626072929373e-21
0.294919945473246,2.43601770582882e-21
0.29219898461549,5.75915200860369e-21
0.290155347397949,1.09236456435713e-20
0.28486166137882,5.59753524668033e-20
0.289755961202165,1.23718309520784e-20
0.292340607509796,5.50818578202912e-21
0.294981593291044,2.38873142448882e-21
0.292676525498321,5.4249696183524e-21
0.291716619180603,7.33237803564311e-21
0.276186059469764,8.19253858261189e-19
0.289186864545417,1.61320941753327e-20
0.290398623888084,1.10685408620021e-20
0.278211616730197,4.50376226525272e-19
0.294397159804477,3.15209235279155e-21
0.293938723488626,3.64402442564065e-21
0.278441568906648,4.20668127519028e-19
0.291849673563251,7.03295259673611e-21
0.293736431802771,3.88451446618492e-21
0.280867091635213,2.04002437968505e-19
0.298109995613981,9.64449778065501e-22
0.297960809939601,1.01179171507801e-21
0.283008165042774,1.0705128857986e-19
0.295739003629933,2.05868825466581e-21
0.297257359904144,1.26782204866833e-21
0.285002957239057,5.84090063032341e-20
0.298297794306799,9.0795473610036e-22
0.298144963952153,9.53673561659222e-22
0.283395634394934,9.52031543581453e-20
0.296045413852206,1.86726502463863e-21
0.297227265004499,1.28009872374751e-21
0.285394202212813,5.18352261654718e-20
0.297940786811265,1.01831801919043e-21
0.297015548622839,1.36984646291503e-21
0.283625662772991,8.87915416830235e-20
0.295662610487029,2.10935551005014e-21
0.296858211540773,1.4405413432956e-21
0.285193488649997,5.51108888883046e-20
0.287244203940282,2.69452543207118e-20
0.2852370496754,4.99082631172059e-20
0.276959193718779,6.01726099819385e-19
0.282010938259898,1.33015507369443e-19
0.283774811646199,7.79516836023073e-20
0.287616915134955,2.40179371809772e-20
0.289940341437473,1.16811200609398e-20
0.28741088849217,2.55949536999273e-20
0.279560434479818,2.77692967506986e-19
0.28563293629182,4.42125322395802e-20
0.286992147136635,2.91217634941647e-20
0.290245490305356,1.06206884991873e-20
0.293903583298189,3.36304966371506e-21
0.291579242969032,6.99689940666973e-21
0.28376087027189,7.82827951057189e-20
0.289421810449982,1.37278590583467e-20
0.290663515823057,9.32073133343934e-21
0.293730780916662,3.55213136500199e-21
0.294014379935679,3.24708091135199e-21
0.291750355100638,6.6310583429838e-21
0.284108148999243,7.04336998086706e-20
0.289367708667237,1.39608009703601e-20
0.29062514980234,9.43317872623259e-21
0.294332467839351,2.93563872260184e-21
0.29394815404263,3.31591464826911e-21
0.290827892561629,8.85375084131435e-21
0.284054228115753,7.15993843533349e-20
0.289443017923669,1.36375980956742e-20
0.290563319023247,9.6172238940418e-21
0.294484233103242,2.79762772235224e-21
0.287837153955441,2.44896631704205e-20
0.287199394515203,2.98060688917753e-20
0.276759378023161,6.91977085257028e-19
0.287905585283316,2.39781018197786e-20
0.29212419221295,6.45280482989011e-21
0.278610540699447,4.00078274343706e-19
0.290940849071547,9.34602644208388e-21
0.292461814051677,5.80374974459721e-21
0.280059042586821,2.59830895430403e-19
0.292652631181392,5.46588494283732e-21
0.295746310011443,2.05390578764163e-21
0.28257533325129,1.22011707168155e-19
0.295885186190112,1.96506120796292e-21
0.295609046633595,2.14561387914261e-21
0.28489199190399,6.04187881021285e-20
0.296297572869672,1.72300761115971e-21
0.299195705375326,6.79914103232672e-22
0.28712539844768,3.04922875878953e-20
0.296399504883978,1.66786871617818e-21
0.295694952574723,2.08775624138871e-21
0.28526969251849,5.38438568648227e-20
0.296463635247152,1.6340751211153e-21
0.299512044857711,6.13896552385912e-22
0.287577575907787,2.65299585441624e-20
0.295275308230398,2.38580154652958e-21
0.295636090255101,2.12723127340947e-21
0.285384081844709,5.19956922502731e-20
0.295767615225537,2.04002279611522e-21
0.300184140536344,4.93932185501895e-22
0.286770286926463,3.40086355994302e-20
0.286326726555999,3.57366135903979e-20
0.281295512205423,1.65028400510333e-19
0.277355865361696,5.35079319633663e-19
0.282611856086143,1.10923864019475e-19
0.285949528707862,4.01234862473439e-20
0.287928907863998,2.18106352981389e-20
0.289744756966849,1.24150790612368e-20
0.286328695601949,3.57150034651502e-20
0.280907355157585,1.85463350850208e-19
0.285928240376291,4.03863295245293e-20
0.28917935712209,1.48026206459023e-20
0.291394854002852,7.41344803355163e-21
0.293927268605596,3.33791989525419e-21
0.289555243619346,1.31696195955539e-20
0.28563977700123,4.4119977444562e-20
0.290464572838782,9.91852845390164e-21
0.292720779391988,4.88665454782478e-21
0.295424961255592,2.07434106171611e-21
0.294165784171497,3.0949703594375e-21
0.289563845984655,1.31344091944624e-20
0.285965332197899,3.99294557813205e-20
0.290658775440778,9.33455299796858e-21
0.292957753926936,4.53482247879279e-21
0.295872484140925,1.79849625938617e-21
0.293719314172308,3.56504334672731e-21
0.289570336697858,1.31079035367146e-20
0.285821835350491,4.17257805504775e-20
0.290668960966833,9.30487970794329e-21
0.293718398764122,3.56607612584234e-21
0.295421780062108,2.07644430476549e-21
0.287970307734615,2.35039773523714e-20
0.288073160141361,2.27694998741671e-20
0.276109793820022,8.3783735873527e-19
0.288537467841645,1.97260357957391e-20
0.292298124710653,6.10995384452922e-21
0.278165335200524,4.56600897591283e-19
0.291422067328791,8.04073553450337e-21
0.292692714910734,5.39741975788603e-21
0.279370707051876,3.19086692582788e-19
0.292036639113983,6.6325054414771e-21
0.295427549721772,2.27310915485304e-21
0.282097674963098,1.4092195525469e-19
0.296000692116559,1.89406709476306e-21
0.296363609306344,1.68708427626618e-21
0.284139873407281,7.59593627116477e-20
0.296632755690876,1.54816589868225e-21
0.299625179391213,5.91857936597904e-22
0.286452252975065,3.74957354601628e-20
0.296313696998617,1.71416710545815e-21
0.296528100934932,1.60078652874936e-21
0.284446970977685,6.91875677573987e-20
0.29687761848486,1.43163026537858e-21
0.299818813484308,5.55937274703788e-22
0.286797914042968,3.37212804808633e-20
0.296428348914409,1.65258474541884e-21
0.295970227019998,1.91254225843058e-21
0.284309037171989,7.21520907672933e-20
0.29620773259185,1.77309575611979e-21
0.299643620559878,5.88340446610179e-22
0.286083962007462,4.19764513019553e-20
0.285716242653014,4.30983216833272e-20
0.281999815933232,1.33462848310135e-19
0.27718946566981,5.6210076942278e-19
0.28338915101063,8.76415182683445e-20
0.28593362746865,4.03196558968933e-20
0.287939677769848,2.17381272564042e-20
0.290192954538812,1.07962301543753e-20
0.286367242716226,3.52945398821451e-20
0.280639065097964,2.01026855143755e-19
0.286828327081097,3.06284526746995e-20
0.288912496028337,1.60817443207651e-20
0.291340570369653,7.54067817735166e-21
0.294873077401863,2.47258477905942e-21
0.290089354248035,1.11508326700125e-20
0.285366049568886,4.79770060228154e-20
0.290832559336718,8.8408358000726e-21
0.292986155652015,4.49437078514021e-21
0.295253840004259,2.1905196719658e-21
0.294724474575992,2.59214812614389e-21
0.290150555988898,1.09399854979694e-20
0.285613995647993,4.44698000080344e-20
0.290887597140168,8.68991770346518e-21
0.293062504304109,4.38738755084889e-21
0.295630975725352,1.9425221675443e-21
0.293990248136742,3.27199800786783e-21
0.289705505227344,1.25677704538009e-20
0.285259408772908,4.95681145240186e-20
0.290702359949527,9.20823091738497e-21
0.292996900445249,4.47916038027455e-21
0.295355418912604,2.12080226831306e-21
0.29070507766265,1.00598162695782e-20
0.290303386299229,1.14018994005043e-20
0.275788074558987,9.20912567222878e-19
0.289202748783272,1.60528201352441e-20
0.290131353018675,1.20293736075022e-20
0.278216616551957,4.49708800852614e-19
0.295975840125394,1.90912493996659e-21
0.29461093023676,2.94571604770828e-21
0.279582855954913,2.99528414416556e-19
0.292557872577026,5.63116598812102e-21
0.294713492816435,2.85149533144312e-21
0.282158561933985,1.38359419268045e-19
0.300262645417772,4.8152776917753e-22
0.296534832494448,1.59734936754824e-21
0.284095285774749,7.69954501464597e-20
0.296563704463678,1.58268971183176e-21
0.297695399279183,1.10175716352979e-21
0.286331192478907,3.89138753410052e-20
0.300503430795988,4.45369586356902e-22
0.296763481811341,1.4848308203123e-21
0.284492667750837,6.82321946729772e-20
0.296650368932034,1.53947946025043e-21
0.297739945781209,1.08612393566035e-21
0.286814679722389,3.35480669951362e-20
0.299800434164608,5.59252140771522e-22
0.295633952314645,2.12867883540673e-21
0.28478488268558,6.24233948076722e-20
0.296009124205448,1.88898478154202e-21
0.296957956762587,1.39531695293717e-21
0.286191783824322,4.06126111418448e-20
0.287509958676225,2.48242694284686e-20
0.284097692875833,7.06582715803498e-20
0.276211435467643,7.50369663397078e-19
0.282239275382737,1.24151839180165e-19
0.283883080561046,7.54268702358206e-20
0.286963705519982,2.93779953890151e-20
0.290724128852173,9.14577102419637e-21
0.288069101258956,2.08851774939566e-20
0.279952392200515,2.46973122062644e-19
0.285551152727656,4.53340128906984e-20
0.288135766572607,2.0458805021093e-20
0.290641987696265,9.38366440183048e-21
0.294516186804737,2.76939700794233e-21
0.290209571499476,1.07403992056586e-20
0.284389439420072,6.46496703540513e-20
0.290449551052454,9.96517386800208e-21
0.291295115204461,7.64887261860807e-21
0.294464248270126,2.81542833726191e-21
0.294733783578496,2.58449346050562e-21
0.290361881295353,1.02417564232626e-20
0.284769683837087,5.75696058806959e-20
0.290334816428273,1.03286621872551e-20
0.291238611018722,7.78550516593444e-21
0.294973556982598,2.39484382354954e-21
0.295170183440301,2.2496319950859e-21
0.289474159566456,1.35061171409904e-20
0.284686731858088,5.90457948754387e-20
0.289968431871777,1.15792865676145e-20
0.290735216963496,9.11411769598435e-21
0.29460997319033,2.68815233626382e-21
0.287489308722858,2.72612654073984e-20
0.289032593135227,1.69224056216369e-20
0.275490480833021,1.00496182424876e-18
0.287580747092174,2.65040483015902e-20
0.289484043190347,1.47109905268379e-20
0.280167374328875,2.51551309044545e-19
0.28943239995849,1.49487528742082e-20
0.291236715991581,8.52068155639297e-21
0.277673259260477,5.28261128741055e-19
0.290299783423517,1.14147031703091e-20
0.290917397763903,9.41472413614385e-21
0.282287720762567,1.33074753253011e-19
0.294685757389818,2.87667726700557e-21
0.294198038302676,3.35713915268981e-21
0.281564524825977,1.65455849457166e-19
0.294002749048983,3.57101766041672e-21
0.294183839117087,3.37225399808876e-21
0.285468650782243,5.06697128254892e-20
0.294425333822031,3.12409696560742e-21
0.293964683800305,3.61424656364993e-21
0.28169469600781,1.59102738872922e-19
0.293919973390658,3.66568233652706e-21
0.293843140389559,3.75576622121556e-21
0.285795756414316,4.58477976148175e-20
0.293678590296198,3.95611401431947e-21
0.294045839163044,3.52269813227109e-21
0.281254781029842,1.81596798732615e-19
0.293386657891516,4.33785428716953e-21
0.293630663675405,4.01642631990259e-21
0.285323357081801,5.29688752683765e-20
0.284259246108857,6.72660483190591e-20
0.283921595752018,7.4548301370684e-20
0.273069684165758,1.88313941499844e-18
0.284420144756794,6.40473977589875e-20
0.284242967834867,6.76004395347592e-20
0.290136621872007,1.09876414175576e-20
0.285053912553424,5.27824147123227e-20
0.28600501040133,3.94463702811941e-20
0.275444523839751,9.40374099803282e-19
0.286276030090614,3.62974680569235e-20
0.28557570098366,4.49944714932648e-20
0.292059099603272,6.01811307365251e-21
0.289169810333876,1.48465982280075e-20
0.28903314058995,1.54904930338592e-20
0.279013904205524,3.26905858050483e-19
0.290470859429502,9.8990714700063e-21
0.288971982566346,1.57874821894023e-20
0.295448788466259,2.05865447698793e-21
0.289208776883846,1.46679046870124e-20
0.28878994350632,1.67051461595662e-20
0.279175233821722,3.11546426060672e-19
0.290274104160835,1.05262672621009e-20
0.2886197114735,1.76108364355439e-20
0.295601964242273,1.96057214970711e-21
0.288783600323792,1.67380540879749e-20
0.288896479210173,1.61618955432404e-20
0.278636652207008,3.65797733289932e-19
0.289458777107379,1.35709052030159e-20
0.288175220005129,2.02105309384535e-20
0.295509833576833,2.01899813257094e-21
0.288966015596009,1.72751664217992e-20
0.2890786542349,1.66825219532972e-20
0.274778011436479,1.23814408842992e-18
0.28884732485674,1.79221432812622e-20
0.289625120802263,1.40803388277576e-20
0.279407934844667,3.15565763443282e-19
0.2904982119497,1.07302444971959e-20
0.291504656806929,7.83557068821098e-21
0.276909243826947,6.62057117268892e-19
0.291113152608174,8.85623491519951e-21
0.291256773608419,8.46740942919233e-21
0.281654620735541,1.61032566246005e-19
0.294309383090278,3.24091034912404e-21
0.294941467361719,2.65259137114207e-21
0.280940620255382,1.99553150555638e-19
0.294922889089631,2.66827430902511e-21
0.29476638076792,2.80407838672261e-21
0.285203341182226,5.49454306998598e-20
0.294300499332676,3.25003604325704e-21
0.294932370566758,2.66025906763887e-21
0.281052902501119,1.92942894465902e-19
0.294694647371021,2.86858193012532e-21
0.294502640597295,3.04853528311495e-21
0.285526501372498,4.97819346568437e-20
0.293645463418348,3.99770562411767e-21
0.294299690064434,3.2508686106863e-21
0.28047649421719,2.29329916973212e-19
0.293965250063103,3.61359971501631e-21
0.293762811128874,3.85228692825053e-21
0.284985536702617,5.87201009018336e-20
0.284686888394416,5.90429743276601e-20
0.28346178925793,8.57298427020139e-20
0.273119693568642,1.85593321262404e-18
0.284688509283985,5.90137761646452e-20
0.284079489938974,7.10509125860609e-20
0.289929577649705,1.17203748105898e-20
0.28717471440726,2.75287323049919e-20
0.285732122817569,4.28890933600599e-20
0.275480277409503,9.30545461795372e-19
0.28639549458991,3.49894804207103e-20
0.285612657783943,4.44880277600759e-20
0.291835131842797,6.45686616971688e-21
0.290712988173928,9.17768371152168e-21
0.289257997640395,1.44452190958022e-20
0.279089511209953,3.19616865205156e-19
0.290147994064268,1.09487321727706e-20
0.289016605386364,1.55702412060717e-20
0.295267107254212,2.18128693685073e-21
0.290862661898174,8.75797439519349e-21
0.289243788831383,1.45091579966575e-20
0.279256826914613,3.04051596281789e-19
0.289886655496417,1.1878207944333e-20
0.288742745852326,1.69515424067239e-20
0.295406815196755,2.08636660175581e-21
0.290455254052452,9.94743955595977e-21
0.288651213311604,1.7439658201287e-20
0.278659424995337,3.63325800278041e-19
0.289504812733939,1.33779207612846e-20
0.28806118528078,2.09363847926593e-20
0.295303277323787,2.15631078794684e-21
0.290829397257505,9.67698459582574e-21
0.289113866403583,1.65014055432175e-20
0.274320880009899,1.41505991420774e-18
0.286272008213236,3.96263131086345e-20
0.289791054978597,1.33726609144279e-20
0.280898970031565,2.02061556581817e-19
0.294349343721217,3.20017335106547e-21
0.292569737204044,5.61020411320785e-21
0.276715569953777,7.00972262543782e-19
0.288601538700564,1.93389053590545e-20
0.292187238504388,6.32638929769148e-21
0.283377191724768,9.5736558466755e-20
0.29751243459678,1.16833194711668e-21
0.295356901503046,2.32473524591239e-21
0.280465884266988,2.30059500093581e-19
0.291908698848701,6.90401868375206e-21
0.295297931540397,2.36871277095546e-21
0.286731132618304,3.44200309804206e-20
0.297551933486012,1.15363132068441e-21
0.295408397525818,2.28699166288463e-21
0.280746978672217,2.11481967657334e-19
0.291740388279063,7.27797993510135e-21
0.295080196645269,2.53832501918246e-21
0.28703709499576,3.13316175123406e-20
0.297045181779425,1.35692043617845e-21
0.294690926152859,2.87196778044845e-21
0.280454434091911,2.30849429096951e-19
0.291239123493001,8.51426990814256e-21
0.294492044987039,3.05878398761374e-21
0.286502008543105,3.69277835827443e-20
0.288763114747159,1.68447692696021e-20
0.283494587609715,8.48802025251422e-20
0.273355094038965,1.73298600822203e-18
0.283675538592615,8.03398991975949e-20
0.284328124086748,6.58691155635225e-20
0.290454924916866,9.94846220345809e-21
0.290805225893459,8.91674500063463e-21
0.286758497011295,3.12938447071172e-20
0.275869941647739,8.29779689139592e-19
0.285715140173023,4.31128846876882e-20
0.286472007329653,3.41763125241819e-20
0.292526755054333,5.19467765990745e-21
0.294900965924143,2.4507609997282e-21
0.289628502418214,1.28727208887025e-20
0.27914675337739,3.14205196182537e-19
0.288767723835735,1.68207008207436e-20
0.289724757783899,1.2492646731686e-20
0.295678370466376,1.91338715441187e-21
0.294935430102736,2.42405417004882e-21
0.289658631965495,1.27525401271246e-20
0.279352705008665,2.95471616152442e-19
0.288395429587352,1.88784406287615e-20
0.289494958295769,1.34190020200334e-20
0.29586592143325,1.80226687589928e-21
0.294098799990753,3.16137898974303e-21
0.289147743038109,1.49487461237473e-20
0.278863661065146,3.4188021907347e-19
0.287658781166588,2.37094023770154e-20
0.289131368822795,1.50249892268472e-20
0.295853167749365,1.80961687255305e-21
0.286410599904965,3.79778208465933e-20
0.285627420256676,4.82698238903995e-20
0.274976845763259,1.16817412014991e-18
0.285785050115683,4.59982031572214e-20
0.286963158976912,3.20518903472262e-20
0.279972312222788,2.6665277069416e-19
0.291337000426107,8.25759875281836e-21
0.289908491678005,1.28931494972185e-20
0.278956019234806,3.61024555393207e-19
0.289607539529366,1.41574516461907e-20
0.291072443314464,8.96961811320413e-21
0.283774223814833,8.4879100024435e-20
0.295104323723432,2.51895473648646e-21
0.294506637690307,3.04467787216781e-21
0.283271698037183,9.8844830267945e-20
0.293953453598491,3.62709859914021e-21
0.295884441261334,1.96552749186596e-21
0.287578107319506,2.652561488828e-20
0.294485675742817,3.06496106485888e-21
0.294286510985878,3.26445680057428e-21
0.283518546502505,9.17223859331862e-20
0.294034399205776,3.53546313022079e-21
0.295690558751855,2.09067773078542e-21
0.287962758998109,2.35587954041665e-20
0.293407637506361,4.30924789905825e-21
0.292840645840682,5.1519958205445e-21
0.282995402429132,1.07465344549268e-19
0.293053223028161,4.81849980239771e-21
0.294730204655486,2.83642731401771e-21
0.287152308641166,3.02409446137571e-20
0.285954864156823,4.00578754075393e-20
0.280472378611653,2.11337951664016e-19
0.272215745630744,2.41323467169909e-18
0.281626727589231,1.49359632554687e-19
0.28159643140592,1.50729630908704e-19
0.289092466823979,1.52076709097353e-20
0.288416709940801,1.87543993414798e-20
0.284493257912708,6.26355084996928e-20
0.276156422972135,7.62635847115957e-19
0.285875704913256,4.1042268393125e-20
0.285566866781988,4.51163725017759e-20
0.292469977470264,5.28838663364716e-21
0.29186073069327,6.40516148580323e-21
0.289216335741765,1.46334878089133e-20
0.280245422319604,2.26220412576501e-19
0.289994672550657,1.14849507496342e-20
0.290317181808936,1.03856785396598e-20
0.296258289473081,1.59000015092069e-21
0.291614223235723,6.92052550490242e-21
0.288898702673245,1.61507453836858e-20
0.280336348902838,2.20137790405937e-19
0.289727567956866,1.24817185385693e-20
0.290012812466913,1.14201812766746e-20
0.296347933635882,1.54508211360999e-21
0.290745742278419,9.08417105451325e-21
0.287476576310471,2.50813631246348e-20
0.279786659631182,2.59530420399228e-19
0.288912980802415,1.60793245458289e-20
0.289123791717943,1.50604002126563e-20
0.295793421723722,1.84444481632152e-21
0.287802329020431,2.36948508683627e-20
0.285550419738447,4.73379422105184e-20
0.275762385961882,8.91460281649718e-19
0.287805115613225,2.36744757447967e-20
0.287865944369473,2.32339893588906e-20
0.282107631556789,1.34725326519455e-19
0.291932240556234,6.55141657547002e-21
0.290190935530263,1.12944785611154e-20
0.279019871976406,3.39990969367203e-19
0.291495262071091,7.51358135796124e-21
0.292045504396772,6.32256017153157e-21
0.285698128813838,4.52458391156046e-20
0.296365272524729,1.60962589655546e-21
0.29491780498253,2.55242744446979e-21
0.283520395968016,8.78652118581713e-20
0.296198376284348,1.69773625024088e-21
0.296363721607025,1.61042351372281e-21
0.289499621947086,1.40060440057651e-20
0.296535550140924,1.52438624496061e-21
0.294852106905832,2.60623908171467e-21
0.283724266404216,8.25925801731314e-20
0.296168357579894,1.7140820819697e-21
0.29621550896951,1.68847623908345e-21
0.28979648952124,1.27707872316506e-20
0.295777085327509,1.94190178555199e-21
0.294364100234956,3.04259838285886e-21
0.283099804595626,9.98142742462213e-20
0.294885416311462,2.57881763684635e-21
0.295452525544752,2.15337120586214e-21
0.289179918555268,1.54683657807299e-20
0.284240624184666,6.76487180944495e-20
0.279729348407011,2.64017691319227e-19
0.272420546338204,2.2740529850142e-18
0.282406486081468,1.18033105004176e-19
0.281576297001231,1.51646961078592e-19
0.289132513265445,1.50196479158037e-20
0.287564962124686,2.44063232486053e-20
0.284648198580784,5.97441661963217e-20
0.276162767519828,7.61211173380071e-19
0.28587160701619,4.10938730472508e-20
0.286041090086832,3.90121064203367e-20
0.292342013659155,5.50574892547396e-21
0.29186954943551,6.38744418739394e-21
0.289338885677918,1.40864905437027e-20
0.280289289435222,2.23265460616892e-19
0.290084759604034,1.11668226745665e-20
0.290398645181572,1.0124862176698e-20
0.296041976286159,1.70376820783651e-21
0.291915295345375,6.29631195183053e-21
0.289181357102778,1.47934239752188e-20
0.280355040262537,2.18907550615443e-19
0.289982295287101,1.15293523734452e-20
0.290138147281598,1.0982414407926e-20
0.296113210307316,1.66544255897528e-21
0.291456870561674,7.27068570420129e-21
0.288640323011829,1.74986485804597e-20
0.279566772618384,2.7716743893807e-19
0.289591860693689,1.30203848465119e-20
0.289347770252555,1.40476285975458e-20
0.295716647925352,1.89017219162058e-21
0.290325161168493,1.08315860321456e-20
0.286101843932676,3.99820082591768e-20
0.273905645375448,1.53537504998332e-18
0.284229449293328,7.08349692368797e-20
0.286361404641129,3.69218933615226e-20
0.280804852565707,1.99382115444562e-19
0.293915564077791,3.50689456363242e-21
0.290569883759816,1.00353271493073e-20
0.277389699702221,5.51657951363006e-19
0.287839376232827,2.34253763863459e-20
0.291603269649064,7.26352051330498e-21
0.284386967540731,6.75187655741207e-20
0.298659189380269,7.7100076654018e-22
0.29369438145428,3.76094580386614e-21
0.281689961729168,1.52800777109705e-19
0.292108140759463,6.19940798207523e-21
0.295230967557403,2.31063161696959e-21
0.288359771600447,1.99449145130536e-20
0.2990381929114,6.82276117188814e-22
0.293796024339119,3.64201781209455e-21
0.281958828995171,1.40909202288311e-19
0.291921881799754,6.57275079882334e-21
0.295223617171268,2.31603877511481e-21
0.288692615372837,1.79918921129135e-20
0.297810044226469,1.01326908642594e-21
0.29365590481082,3.8069593329893e-21
0.281683836665855,1.53082903465395e-19
0.290917916380741,9.00153045392246e-21
0.294225209313167,3.17947352001363e-21
0.287870959822183,2.31980334530882e-20
0.287034786377007,2.8741751063351e-20
0.28054441001306,2.06819658717593e-19
0.272143941976316,2.46399336665676e-18
0.281158191145571,1.71990381273513e-19
0.280210330105615,2.28612018626148e-19
0.289180931490665,1.47953806288035e-20
0.291249348477866,7.75935682835159e-21
0.285233871272503,4.99568027207057e-20
0.276202647131472,7.52316068024502e-19
0.284857320258548,5.6049608168801e-20
0.285730048847253,4.29163618425472e-20
0.292670114933292,4.96530204642866e-21
0.295445691064334,2.06068700002934e-21
0.288343519660942,1.91844260516574e-20
0.279984919287228,2.4457989933451e-19
0.289620042329745,1.29066670701133e-20
0.289355185385732,1.40152751613161e-20
0.296162069394268,1.63964874051463e-21
0.294948979196085,2.4136336523968e-21
0.288365264195705,1.90556606380989e-20
0.280091269992757,2.36913552927364e-19
0.289402930895906,1.38087081783376e-20
0.289269535842957,1.43935024825966e-20
0.296273724208928,1.58217538388606e-21
0.294471954279757,2.80855133673241e-21
0.288347771296942,1.91591816192465e-20
0.27957846656735,2.76200405035966e-19
0.288841829896924,1.64383504865978e-20
0.288354099779026,1.91216664579223e-20
0.295787918645112,1.84768584399022e-21
0.275968228313325,3.91643116495543e-19
0.276938608575288,2.92594501632616e-19
0.273333929643254,8.5918569987835e-19
0.277340624522168,2.5921417015037e-19
0.279760203260924,1.24506486981964e-19
0.280366572123203,1.03486788384821e-19
0.280590389693992,9.66478735506674e-20
0.281050539844376,8.39578722906171e-20
0.276848899748742,3.00603120336089e-19
0.281084387802398,8.30921870545122e-20
0.283311014806889,4.18876962097648e-20
0.283767909063585,3.63674056871294e-20
0.28406347572368,3.31855087028519e-20
0.284136379093566,3.24439069689025e-20
0.280591884505837,9.66037318115237e-20
